name,ratings,count_of_rating,company_types,hq,salary,interview_counts,jobs,benefits
Electronics for Imaging,3.9,135.0,Printing & Publishing,Bengaluru,1200.0,16.0,0.0,7.0
AVON TUBETECH,3.4,135.0,Iron & Steel,Faridabad,473.0,15.0,8.0,8.0
Kusalava International,3.7,135.0,Industrial Machinery,Vijayawada,378.0,6.0,5.0,23.0
Bar Code India,3.6,135.0,Industrial Automation,Gurugram,805.0,11.0,7.0,10.0
Hawa Valves,3.1,135.0,Oil & Gas,Mumbai,745.0,8.0,6.0,9.0
Njs Engineers India,4.0,135.0,Waste Management,New Delhi,576.0,9.0,1.0,10.0
S K Samanta & Co,3.5,135.0,Engineering & Construction,Kolkata,453.0,9.0,0.0,16.0
AIT Global,3.1,135.0,IT Services & Consulting,Pune,840.0,13.0,9.0,7.0
Auriga Research,3.0,135.0,Analytics & KPO,Bengaluru,642.0,9.0,0.0,11.0
PCS-Global,3.8,135.0,Education & Training,Kolkata,319.0,21.0,0.0,10.0
Walkin Manpower Solution,4.4,135.0,,New Delhi,12.0,43.0,0.0,11.0
Robinhood Insurance Broker Limited,3.0,135.0,Insurance,Mumbai,542.0,5.0,20.0,18.0
Idom,4.1,136.0,Engineering & Construction,New Delhi,561.0,14.0,1.0,7.0
Dachser,3.8,135.0,Logistics,Mumbai,473.0,3.0,1.0,13.0
Dhanlaxmi Bank,4.0,135.0,Banking,Thrissur,532.0,2.0,0.0,5.0
Bigshare Services,2.8,135.0,Legal,Mumbai,265.0,56.0,5.0,12.0
PSG Hospitals,4.0,135.0,Healthcare,Coimbatore,474.0,7.0,10.0,10.0
Yulu Bikes,4.0,135.0,Internet,Bengaluru,779.0,16.0,0.0,7.0
Garuda Aerospace,3.3,135.0,Internet,Chennai,296.0,14.0,0.0,17.0
OVT India,3.4,134.0,Electrical Equipment,Noida,569.0,14.0,0.0,4.0
Unified Infotech,4.2,134.0,IT Services & Consulting,Kolkata,478.0,27.0,6.0,8.0
Delhi Public School Ghaziabad Society,3.2,134.0,Education & Training,New Delhi,563.0,13.0,19.0,10.0
Trangile Services,4.5,135.0,IT Services & Consulting,Noida,607.0,10.0,6.0,3.0
Prabha Industries,4.0,134.0,Chemicals,Bengaluru,631.0,8.0,0.0,7.0
Mytrah Energy,4.2,134.0,Power,Hyderabad,474.0,1.0,0.0,18.0
Competent Automobiles,3.9,134.0,Retail,New Delhi,501.0,2.0,0.0,6.0
Securonix,2.6,134.0,Internet,Bengaluru,929.0,16.0,0.0,10.0
The Nuance Group AG,4.3,134.0,IT Services & Consulting,Bengaluru,922.0,4.0,0.0,7.0
Hansa Research Group,3.8,134.0,Analytics & KPO,Mumbai,560.0,4.0,4.0,11.0
Perennial Systems,4.2,134.0,IT Services & Consulting,Pune,635.0,26.0,1.0,8.0
Statcon Electronic,4.4,134.0,Industrial Machinery,Noida,304.0,24.0,2.0,6.0
Devgiri Forgings,3.5,134.0,Industrial Machinery,Chhatrapati Sambhajinagar,378.0,5.0,0.0,8.0
Appy Pie,3.7,134.0,IT Services & Consulting,Noida,697.0,14.0,1.0,13.0
Urbanpro,3.6,134.0,EdTech,Bengaluru,483.0,10.0,1.0,8.0
Century Rayon,3.9,134.0,Fashion & Textile,Mumbai,484.0,8.0,0.0,22.0
Astro Arun Pandit,3.6,134.0,,Noida,174.0,39.0,1.0,0.0
The George Telegraph Training Institute,3.0,134.0,Education & Training,Kolkata,394.0,9.0,4.0,8.0
Appcino Technologies,3.4,134.0,IT Services & Consulting,Jaipur,444.0,16.0,0.0,5.0
Global Market Insights,3.1,134.0,Analytics & KPO,Pune,610.0,11.0,1.0,14.0
Juego Studios,4.1,134.0,Gaming,Bengaluru,409.0,13.0,34.0,2.0
Scott Edil Pharmacia,3.4,134.0,Pharma,Baddi,608.0,12.0,0.0,8.0
Narayana Superspeciality Hospital,4.0,136.0,Healthcare,Kolkata,442.0,8.0,0.0,8.0
Medgulf Construction Company,3.3,134.0,Engineering & Construction,Doha,288.0,8.0,0.0,7.0
Xerago,3.0,134.0,Marketing & Advertising,Chennai,841.0,13.0,4.0,3.0
CORNITOS,4.1,134.0,FMCG,Roorkee,441.0,14.0,9.0,7.0
Eco Protection Engineers,4.1,134.0,Engineering & Construction,Chennai,594.0,12.0,0.0,10.0
LIC Mutual Fund,3.7,134.0,Financial Services,Mumbai,616.0,9.0,8.0,13.0
Mahalakshmi Profiles Private Limited,3.6,134.0,Iron & Steel,Hyderabad,469.0,17.0,5.0,5.0
Vkl Seasoning,3.9,134.0,FMCG,Kochi,684.0,3.0,0.0,15.0
Choice Solutions (India),3.7,134.0,IT Services & Consulting,Hyderabad,669.0,10.0,0.0,9.0
Paradigm Realty,4.0,134.0,Real Estate,Mumbai,490.0,13.0,6.0,7.0
Fiverr Inc.,4.4,134.0,Internet,New Delhi,881.0,13.0,0.0,5.0
I.T. Solutions India Private Limited,3.5,134.0,IT Services & Consulting,New Delhi,1400.0,12.0,3.0,12.0
Ace Creative Learning,3.8,134.0,Design,Bengaluru,525.0,7.0,6.0,12.0
SBM Offshore,4.4,135.0,Oil & Gas,Bengaluru,742.0,17.0,77.0,10.0
Argl,4.0,134.0,,Gurugram,476.0,8.0,0.0,7.0
Dietech India,3.9,134.0,Industrial Machinery,Chennai,740.0,5.0,2.0,10.0
Pune Institute of Business Management,2.9,134.0,Education & Training,Pune,525.0,10.0,7.0,12.0
Equinix,3.2,134.0,IT Services & Consulting,Bengaluru,871.0,10.0,28.0,1.0
Aryan International,3.2,134.0,,Mumbai,679.0,4.0,0.0,4.0
Ascentrik Research Services,1.9,134.0,IT Services & Consulting,Pune,533.0,22.0,6.0,3.0
SAGE Automation,4.2,134.0,Industrial Automation,Pune,250.0,22.0,0.0,9.0
PrimeXBT,4.6,134.0,FinTech,London,7.0,1.0,9.0,1.0
Ebix Smartclass Educational Services,4.0,134.0,EdTech,New Delhi,528.0,9.0,0.0,14.0
Rashi Peripherals,3.6,134.0,IT Services & Consulting,Mumbai,512.0,7.0,1.0,10.0
Refex Industries,3.7,134.0,NBFC,Chennai,480.0,17.0,55.0,5.0
Civet Projects,4.1,134.0,Engineering & Construction,Hyderabad,419.0,8.0,5.0,6.0
Aza Fashions,3.7,134.0,Fashion & Textile,Mumbai,711.0,24.0,0.0,2.0
Press Fit Pipe And Profile,4.1,134.0,Building Material,Mumbai,403.0,8.0,9.0,26.0
Nuvama Wealth Management,3.5,134.0,Financial Services,Mumbai,565.0,12.0,0.0,1.0
HashCash Consultants,3.5,133.0,Software Product,Kolkata,215.0,12.0,8.0,22.0
31 Parallel,1.9,133.0,BPO,Shimla,291.0,7.0,4.0,2.0
Secure Network Solutions,4.4,133.0,IT Services & Consulting,Chennai,372.0,11.0,3.0,21.0
FBSPL- Fusion Business Solution P Limited,3.4,133.0,BPO,Udaipur,678.0,18.0,10.0,6.0
MindSquare Technologies,4.5,133.0,IT Services & Consulting,Bengaluru,485.0,6.0,0.0,31.0
INVESMATE,3.9,133.0,Education & Training,Kolkata,145.0,13.0,0.0,2.0
Reliable Business Solutions & Services,2.9,133.0,BPO,Mumbai,523.0,1.0,0.0,13.0
Inorbvict Healthcare,3.9,133.0,Medical Equipment,Pune,64.0,10.0,3.0,8.0
DAEWOO E&C,4.2,133.0,Engineering & Construction,Patna,164.0,5.0,0.0,15.0
APC By Schneider Electric,4.4,133.0,Electrical Equipment,Bengaluru,266.0,7.0,0.0,26.0
FNF India,3.9,133.0,IT Services & Consulting,Bengaluru,704.0,24.0,0.0,17.0
EOX Vantage,3.1,133.0,Software Product,Bengaluru,836.0,7.0,2.0,6.0
Multitex Filtration Engineers,3.6,134.0,Industrial Machinery,New Delhi,617.0,7.0,0.0,6.0
Elite Powertech,4.0,133.0,Power,New Delhi,343.0,7.0,0.0,10.0
DSM,3.9,133.0,Chemicals,Hyderabad,611.0,4.0,0.0,17.0
TetraSoft,3.7,133.0,IT Services & Consulting,Hyderabad,992.0,13.0,0.0,16.0
PPS International,3.7,133.0,Industrial Machinery,Greater Noida,779.0,12.0,1.0,5.0
Distacart,4.6,133.0,Internet,Hyderabad,103.0,31.0,4.0,2.0
Apeejay Surrendra Group,3.6,133.0,Hospitality,Kolkata,594.0,2.0,7.0,11.0
Indo-Tibetan Border Police,4.6,133.0,Government,New Delhi,257.0,2.0,0.0,13.0
Lineomatic Industries Pvt. Ltd.,3.6,133.0,Pulp & Paper,Ahmedabad,587.0,12.0,3.0,19.0
Rollick Ice Cream,4.1,133.0,Hospitality,Kolkata,224.0,16.0,2.0,8.0
Earlyjobs,4.8,133.0,Recruitment,Bengaluru,13.0,40.0,0.0,6.0
Dayanand Medical College & Hospital,3.7,133.0,Healthcare,Ludhiana,438.0,6.0,1.0,15.0
Anik Milk Products,3.5,133.0,FMCG,Indore,380.0,14.0,24.0,5.0
Fertilisers and Chemicals Travancore,4.1,133.0,Agro Chemicals,Kochi,464.0,3.0,0.0,5.0
Ardom Towergen,3.7,133.0,Telecom,Gurugram,343.0,7.0,2.0,3.0
Sai Construction,3.6,133.0,Engineering & Construction,Bengaluru,661.0,10.0,3.0,6.0
Serentica Renewables,4.3,133.0,Power,Gurugram,538.0,9.0,0.0,3.0
Tranistics Data Technologies,3.5,133.0,Software Product,Kolkata,554.0,6.0,0.0,10.0
TechBlocks,3.1,133.0,IT Services & Consulting,Hyderabad,666.0,22.0,65.0,2.0
Lion Services,3.6,133.0,Facility Management Services,New Delhi,531.0,7.0,6.0,6.0
Footprints Play School,3.4,133.0,Education & Training,New Delhi,501.0,9.0,0.0,7.0
Viveks,3.9,133.0,Retail,Chennai,472.0,8.0,7.0,13.0
iB Arts,3.9,133.0,IT Services & Consulting,Kolkata,174.0,23.0,7.0,24.0
Fortune Business Insights,3.6,133.0,Analytics & KPO,Pune,399.0,17.0,0.0,31.0
Eximietas Design,4.1,133.0,Emerging Technologies,Bengaluru,331.0,49.0,34.0,3.0
Ocube Services,3.0,133.0,BPO,Noida,521.0,10.0,17.0,1.0
Tribeca Developers,4.5,133.0,Real Estate,Pune,271.0,26.0,35.0,3.0
Srinivasa Farms,3.7,133.0,Food Processing,Hyderabad,560.0,9.0,10.0,15.0
Aqua Tech Systems,4.2,133.0,Power,Pune,711.0,7.0,6.0,3.0
Dr. Rela Institute & Medical Centre,4.2,133.0,Healthcare,Chennai,672.0,7.0,9.0,12.0
Almonds Ai,4.3,133.0,Software Product,Gurugram,167.0,12.0,14.0,2.0
IJM (India) Infrastructure,4.1,133.0,Engineering & Construction,Hyderabad,428.0,8.0,0.0,19.0
Defsys Solutions,3.9,133.0,Defence & Aerospace,Gurugram,688.0,10.0,0.0,16.0
Siemens Industry Software (India),4.2,133.0,Industrial Automation,Pune,1100.0,18.0,0.0,23.0
Abacus Staffing & Services,3.2,133.0,Recruitment,Hyderabad,565.0,8.0,2.0,4.0
TechNova Imaging Systems,4.0,133.0,Printing & Publishing,Mumbai,765.0,10.0,2.0,17.0
Idfy,3.1,133.0,Software Product,Mumbai,946.0,17.0,17.0,4.0
Koso India,4.1,133.0,Industrial Automation,Nashik,823.0,9.0,13.0,6.0
Tema India,4.1,133.0,Oil & Gas,Mumbai,609.0,3.0,22.0,10.0
Turner International,4.0,134.0,Engineering & Construction,Mumbai,700.0,12.0,80.0,8.0
Hitachi Solutions,3.7,133.0,IT Services & Consulting,Pune,1100.0,5.0,7.0,14.0
Full Creative,3.4,133.0,Software Product,Chennai,1100.0,48.0,2.0,15.0
Vhb Medi Sciences,3.3,133.0,Pharma,Rudrapur,577.0,9.0,3.0,6.0
R-pac,3.2,133.0,Packaging,Mumbai,626.0,10.0,1.0,10.0
ADM India,4.1,133.0,Food Processing,Bengaluru,796.0,14.0,5.0,18.0
Accountant Anywhere Services,4.2,133.0,BPO,Pune,980.0,13.0,0.0,18.0
Maharashtra Natural GAS,3.1,133.0,Oil & Gas,Pune,814.0,7.0,0.0,18.0
Amol Pharmaceuticals,4.0,133.0,Pharma,Jaipur,488.0,5.0,0.0,6.0
Ethos,2.9,133.0,Metals & Mining,New Delhi,782.0,15.0,26.0,6.0
Ptc Industries,3.5,133.0,Iron & Steel,Lucknow,595.0,15.0,2.0,11.0
Maire Tecnimont,4.1,133.0,Engineering & Construction,Mumbai,653.0,10.0,0.0,16.0
Emrill Services LLC,4.0,133.0,Facility Management Services,Dubai,171.0,7.0,0.0,16.0
ITL Industries,3.7,133.0,Industrial Machinery,Indore,673.0,7.0,0.0,5.0
StayVista,4.4,143.0,Travel & Tourism,Mumbai,470.0,22.0,55.0,10.0
Garrett - Advancing Motion,3.1,133.0,Auto Components,Pune,877.0,14.0,31.0,9.0
Nestor Pharmaceuticals,2.7,133.0,Pharma,Faridabad,448.0,10.0,0.0,4.0
Mahathi Infra Services,3.7,133.0,Engineering & Construction,Hyderabad,606.0,15.0,5.0,3.0
Globsyn Business School,4.3,132.0,Education & Training,Kolkata,242.0,15.0,0.0,12.0
A.K.AUTOMATICS,3.7,132.0,Auto Components,Rohtak,442.0,3.0,0.0,12.0
Baker Gauges,3.5,132.0,Semiconductors,Pune,668.0,6.0,0.0,8.0
Internship Studio,4.0,132.0,,Pune,70.0,7.0,0.0,2.0
Cambridge Technology Enterprises,3.2,132.0,IT Services & Consulting,Hyderabad,953.0,6.0,5.0,5.0
WonderBotz,3.9,132.0,IT Services & Consulting,Bengaluru,306.0,5.0,5.0,5.0
Snovasys,4.5,133.0,IT Services & Consulting,Hyderabad,328.0,76.0,0.0,2.0
CamelQ Software Solutions,4.0,132.0,Software Product,Hyderabad,122.0,51.0,0.0,0.0
Global Cloud Xchange,3.1,133.0,Telecom,Mumbai,752.0,7.0,0.0,14.0
Naresh Kumar & Co.,4.2,133.0,Urban Transport,Jamshedpur,456.0,4.0,0.0,12.0
Connect India E Commerce Services,2.8,132.0,Logistics,Bengaluru,375.0,7.0,0.0,4.0
DUKES,3.8,132.0,Hospitality,Hyderabad,605.0,8.0,1.0,12.0
Basix,4.4,132.0,Financial Services,Hyderabad,259.0,7.0,0.0,17.0
NirogStreet,3.1,134.0,Internet,New Delhi,457.0,18.0,1.0,4.0
ICSIL,3.3,132.0,Telecom,New Delhi,370.0,7.0,0.0,9.0
Rentokil Initial,3.4,132.0,Agro Chemicals,Mumbai,543.0,10.0,0.0,12.0
Vi-son Industries,3.4,132.0,Industrial Machinery,Pune,517.0,4.0,6.0,4.0
SATTRIX Information Security,2.9,132.0,IT Services & Consulting,Ahmedabad,504.0,14.0,0.0,11.0
Dasnac,4.5,132.0,Real Estate,New Delhi,286.0,14.0,0.0,3.0
Gmr Aero Technic,4.3,132.0,Aviation,Hyderabad,519.0,3.0,0.0,12.0
Nethues Technologies,3.2,132.0,IT Services & Consulting,New Delhi,777.0,12.0,5.0,6.0
Doosan Bobcat India,3.9,132.0,Industrial Machinery,Chennai,829.0,8.0,1.0,7.0
AutomationEdge,2.8,132.0,IT Services & Consulting,Pune,1100.0,17.0,50.0,5.0
Eaton Industrial Systems,4.2,132.0,Industrial Machinery,Pune,446.0,5.0,0.0,18.0
Zieta Technologies,3.2,132.0,IT Services & Consulting,Bengaluru,660.0,6.0,0.0,10.0
RFCL,3.7,132.0,Agro Chemicals,Ramagundam,605.0,13.0,0.0,4.0
Leonia Holistic Destination,3.8,132.0,Hospitality,Hyderabad,352.0,4.0,0.0,19.0
Fairmont Hotels & Resorts,3.8,132.0,Hospitality,Jaipur,359.0,10.0,0.0,14.0
Inspace Technologies,3.7,132.0,Software Product,Chennai,695.0,6.0,0.0,7.0
Aries Agro,4.2,132.0,Agro Chemicals,Mumbai,382.0,8.0,0.0,15.0
NTN NEI Manufacturing,4.0,132.0,Automobile,Chennai,549.0,9.0,0.0,9.0
D2K Technologies India,2.7,132.0,IT Services & Consulting,Mumbai,636.0,15.0,9.0,3.0
SAL Automotive,3.6,132.0,Auto Components,Nabha,540.0,13.0,0.0,11.0
FirstMeridian Business Services,3.7,134.0,Recruitment,Bengaluru,934.0,6.0,0.0,2.0
GoApptiv,4.1,132.0,,Mumbai,324.0,5.0,0.0,5.0
Gracenote,3.5,132.0,Media & Entertainment,Mumbai,546.0,11.0,0.0,13.0
Mitel,3.7,132.0,Telecom,Bengaluru,1100.0,18.0,1.0,18.0
Sathya Agencies,4.0,132.0,Consumer Electronics & Appliances,Chennai,376.0,6.0,0.0,6.0
Cxc Infotech,3.1,132.0,Financial Services,Noida,635.0,6.0,1.0,14.0
Sonepar,4.3,132.0,Other,Gurugram,607.0,6.0,11.0,9.0
Paras Buildtech,3.7,132.0,Real Estate,Gurugram,561.0,9.0,0.0,6.0
Lee & Nee Softwares Exports,3.7,132.0,Software Product,Kolkata,317.0,22.0,11.0,1.0
Saurer,3.8,132.0,Financial Services,Vadodara,673.0,9.0,6.0,9.0
Mindrill Systems Solutions,3.5,132.0,Industrial Machinery,Kolkata,379.0,34.0,0.0,5.0
SA Technologies,3.0,132.0,IT Services & Consulting,Pune,1000.0,14.0,0.0,6.0
OCS Services,4.3,132.0,Oil & Gas,Mumbai,565.0,7.0,3.0,11.0
Central ParK,4.1,132.0,Real Estate,Gurugram,590.0,6.0,0.0,8.0
Nissin Abc Logistics,4.0,132.0,Logistics,Gurugram,470.0,5.0,0.0,16.0
Life Care Logistic,3.2,132.0,,Pune,545.0,8.0,9.0,6.0
Sids Farm,3.2,132.0,Food Processing,Hyderabad,566.0,6.0,30.0,3.0
M3bi,4.1,131.0,IT Services & Consulting,Hyderabad,755.0,10.0,0.0,7.0
Intelegencia,3.3,131.0,IT Services & Consulting,Noida,769.0,12.0,0.0,8.0
Openview Technologies,3.4,131.0,IT Services & Consulting,Pune,563.0,11.0,2.0,6.0
TAM Media Research,3.0,131.0,Analytics & KPO,Vadodara,390.0,4.0,2.0,14.0
ANY Graphics,3.8,131.0,Printing & Publishing,Noida,986.0,23.0,0.0,15.0
Hager Electro,3.2,131.0,Electrical Equipment,Pune,453.0,9.0,5.0,6.0
RPG Group,3.5,131.0,Engineering & Construction,Mumbai,873.0,12.0,5.0,9.0
Oorja Technical Services,4.0,132.0,Electrical Equipment,Indore,436.0,11.0,1.0,19.0
PATH India,4.2,131.0,Industrial Automation,Indore,471.0,6.0,0.0,22.0
BuyMore,4.1,131.0,Internet,Bengaluru,222.0,5.0,2.0,19.0
SMARTe,3.7,131.0,IT Services & Consulting,Mumbai,869.0,11.0,2.0,9.0
Ruban Memorial Hospital,3.7,131.0,Healthcare,Patna,377.0,13.0,7.0,15.0
Metalman Microturners,3.8,131.0,Metals & Mining,Rudrapur,548.0,12.0,0.0,14.0
Riello Power India,3.7,131.0,Electronics Manufacturing,Gurugram,431.0,11.0,3.0,19.0
ECS | Enterprise Change Specialists,4.3,131.0,IT Services & Consulting,Hyderabad,144.0,5.0,123.0,8.0
Foodhub,3.3,131.0,Software Product,Chennai,638.0,16.0,0.0,13.0
International Institute of SDG's and Public Policy Research,4.7,131.0,,New Delhi,5.0,17.0,0.0,24.0
Swarovski India,4.1,131.0,Jewellery,Pune,503.0,8.0,5.0,14.0
MotivityLabs,3.1,131.0,IT Services & Consulting,Hyderabad,1100.0,14.0,33.0,4.0
Dsm Shared Services India,4.0,131.0,Chemicals,Hyderabad,504.0,2.0,29.0,18.0
Eye7 Chaudhary Eye Centre,2.9,131.0,Healthcare,New Delhi,455.0,9.0,6.0,23.0
Holcim Global Hub Business Services,4.1,131.0,IT Services & Consulting,Mumbai,369.0,14.0,1.0,3.0
Small Industries Development Bank of India,3.8,131.0,NBFC,Mumbai,680.0,9.0,0.0,7.0
MOVIN,3.7,131.0,,Gurugram,555.0,12.0,12.0,3.0
Lakshya Powertech Limited,4.0,132.0,,Ahmedabad,498.0,14.0,0.0,13.0
Envision Overseas Education Consultants,4.0,131.0,,Mumbai,184.0,67.0,0.0,0.0
Camp K-12,3.3,131.0,EdTech,Gurugram,619.0,8.0,0.0,7.0
Bansal Group,3.5,131.0,Education & Training,Bhopal,772.0,9.0,8.0,5.0
Paramount Products,4.2,131.0,Import & Export,New Delhi,600.0,9.0,1.0,11.0
Growel Softech,2.8,131.0,Recruitment,Pune,698.0,5.0,3.0,3.0
Tirupati Life Sciences,4.2,131.0,Pharma,Paonta Sahib,399.0,6.0,0.0,14.0
Cello,3.7,131.0,Retail,Mumbai,487.0,7.0,3.0,9.0
Forever New,4.0,131.0,Retail,Gurugram,533.0,9.0,0.0,18.0
Pan Seeds,3.7,131.0,Agriculture,Kolkata,379.0,15.0,2.0,12.0
Manali Petrochemicals,3.2,131.0,Chemicals,Chennai,892.0,14.0,1.0,13.0
eNTrust Software & Services,3.5,131.0,Software Product,Chennai,1300.0,15.0,0.0,5.0
Tricon Infotech,3.5,131.0,IT Services & Consulting,Bengaluru,1500.0,19.0,0.0,4.0
Dr. D.Y.Patil Hospital & Research Centre,3.8,131.0,Healthcare,Pune,556.0,7.0,0.0,7.0
SHREE GANESH CORPORATION,4.1,131.0,Engineering & Construction,Surat,346.0,25.0,3.0,17.0
Tekshapers Software Solutions,3.2,131.0,IT Services & Consulting,Noida,762.0,8.0,3.0,6.0
Labvantage Solutions,3.7,131.0,Software Product,Kolkata,748.0,22.0,3.0,6.0
Valtech India Systems,3.8,131.0,IT Services & Consulting,Bengaluru,1200.0,7.0,0.0,5.0
VRP Telematics,3.4,131.0,Retail,New Delhi,383.0,12.0,10.0,10.0
Same Deutz-fahr,3.7,130.0,Industrial Machinery,Vellore,781.0,7.0,2.0,10.0
IG Infotech India,2.9,130.0,IT Services & Consulting,Bengaluru,699.0,14.0,0.0,13.0
SAN Engineering & Locomotive,3.8,130.0,Industrial Machinery,Bengaluru,597.0,7.0,0.0,13.0
Helm360,3.6,130.0,IT Services & Consulting,Noida,576.0,18.0,0.0,2.0
Navi Finserv,3.3,130.0,,Bengaluru,496.0,15.0,0.0,6.0
Doehler,3.6,130.0,IT Services & Consulting,Pune,614.0,14.0,4.0,3.0
BMA Wealth Creators,4.4,130.0,Financial Services,Kolkata,347.0,1.0,0.0,9.0
Valu Connex Telecom Services Private,4.4,130.0,Telecom,New Delhi,325.0,7.0,0.0,5.0
Flyweis Technology,4.2,130.0,IT Services & Consulting,Noida,79.0,9.0,0.0,3.0
Hitachi MGRM Net,3.3,130.0,IT Services & Consulting,Gurugram,329.0,15.0,0.0,41.0
ZestMoney,4.0,130.0,FinTech,Bengaluru,756.0,14.0,0.0,15.0
Next Move Strategy Consulting,4.9,130.0,,Tinsukia,22.0,32.0,8.0,2.0
Ajnara India,3.5,130.0,Real Estate,Noida,475.0,3.0,2.0,11.0
PAVIT CERAMICS ( P),3.4,130.0,Building Material,Ahmedabad,377.0,5.0,3.0,10.0
Rahman Industries,3.7,130.0,Fashion & Textile,Kanpur,490.0,9.0,5.0,17.0
Mahansaria Group,3.4,131.0,Auto Components,Bharuch,737.0,13.0,10.0,10.0
Arrivae,3.3,130.0,,Mumbai,607.0,11.0,0.0,4.0
Hungama,3.2,130.0,Internet,Mumbai,771.0,7.0,10.0,20.0
FrontierWox Tech,4.5,130.0,IT Services & Consulting,Tiruchirappalli,0.0,62.0,0.0,47.0
Nation with NaMo,2.5,130.0,Non-Profit,New Delhi,686.0,30.0,26.0,4.0
Sical Logistics,4.2,130.0,Logistics,Bengaluru,629.0,1.0,1.0,16.0
Gainsight,4.0,130.0,IT Services & Consulting,Hyderabad,1200.0,26.0,0.0,10.0
Nice Software Solutions,3.0,130.0,IT Services & Consulting,Pune,1100.0,14.0,4.0,8.0
AGI Greenpac,3.8,130.0,Packaging,Hyderabad,582.0,6.0,9.0,3.0
Tata Motors Insurance Broking And Advisory Services,3.7,130.0,Insurance,Mumbai,406.0,8.0,0.0,14.0
NETPLUS Broadband Services,3.7,130.0,Telecom,Ludhiana,518.0,7.0,6.0,11.0
ImagicaaWorld Entertainment Limited,3.5,130.0,Events,Mumbai,579.0,3.0,9.0,17.0
Shantha Biotechnics,4.8,130.0,Biotechnology,Hyderabad,269.0,3.0,5.0,20.0
Gates Unitta India Company,3.9,130.0,Auto Components,Chennai,648.0,10.0,3.0,15.0
Seth Anandram Jaipuria School,3.7,130.0,Education & Training,Lucknow,482.0,8.0,0.0,4.0
LenDenClub,4.1,130.0,FinTech,Mumbai,576.0,11.0,22.0,20.0
Anko,4.5,130.0,Retail,Bengaluru,930.0,19.0,32.0,22.0
Zupee,3.7,130.0,Gaming,Gurugram,969.0,19.0,1.0,1.0
T & T Infra,4.0,130.0,Engineering & Construction,Pune,449.0,7.0,0.0,7.0
Wildnet Technologies,4.3,130.0,Marketing & Advertising,Noida,526.0,14.0,19.0,9.0
Rajagiri Hospital,4.2,130.0,Healthcare,Kochi,491.0,5.0,37.0,8.0
Risebird Talent Solutions,3.7,130.0,Recruitment,Noida,148.0,16.0,0.0,7.0
Bizmatics India,3.3,131.0,Software Product,Mumbai,713.0,10.0,1.0,9.0
myTectra,3.1,130.0,Education & Training,Bengaluru,42.0,0.0,3.0,0.0
Stellapps Technologies,3.9,130.0,Software Product,Bengaluru,889.0,5.0,1.0,14.0
Schiller Healthcare India,3.6,130.0,Medical Equipment,Mumbai,496.0,9.0,23.0,8.0
Axtel Industries,4.0,130.0,Industrial Machinery,Vadodara,647.0,10.0,5.0,13.0
Amwaj Catering Services,3.8,130.0,Hospitality,Doha,220.0,12.0,0.0,24.0
Jindal Water Infrastructure,3.7,130.0,Waste Management,New Delhi,448.0,12.0,0.0,12.0
Ice Mortgage Technology,3.3,130.0,Software Product,Pune,957.0,15.0,0.0,13.0
Shri Bhagwati Machines Pvt. Ltd.,3.7,130.0,Industrial Machinery,Ajmer,487.0,13.0,0.0,6.0
TalentSprint,4.0,130.0,,Hyderabad,590.0,7.0,0.0,16.0
Integrated Cleanroom Technologies,4.0,130.0,Facility Management Services,Hyderabad,512.0,3.0,0.0,14.0
FNZ,3.1,130.0,FinTech,Gurugram,1300.0,57.0,39.0,4.0
Alexis Global,3.7,130.0,Logistics,New Delhi,466.0,9.0,0.0,3.0
Forace Polymers,3.2,130.0,Chemicals,Haridwar,578.0,16.0,2.0,7.0
Dentcare Dental Lab,3.8,130.0,Medical Equipment,Kochi,490.0,11.0,4.0,11.0
Techavera Solutions,4.2,130.0,Education & Training,Noida,104.0,2.0,0.0,20.0
Synergy Systems & Solutions,3.9,130.0,Industrial Automation,Faridabad,728.0,15.0,2.0,7.0
CNS Comnet,4.1,129.0,BPO,Gurugram,286.0,1.0,0.0,17.0
Acent High Soft Technologies,4.6,129.0,Recruitment,Noida,92.0,4.0,0.0,3.0
Desnor Destination,4.3,129.0,,Noida,48.0,13.0,0.0,7.0
Dembla Valves,3.7,129.0,Industrial Machinery,Mumbai,598.0,10.0,11.0,5.0
Welcomhotel By ITC Hotels,4.3,129.0,Hospitality,New Delhi,254.0,6.0,0.0,2.0
Veena Developers,4.1,129.0,Real Estate,Mumbai,256.0,10.0,8.0,2.0
Tide Water Oil,3.8,129.0,Oil & Gas,Kolkata,481.0,4.0,0.0,9.0
SOLITAIRE GROUP,3.5,129.0,Engineering & Construction,Pune,659.0,5.0,0.0,4.0
HIREXA SOLUTIONS,4.1,129.0,IT Services & Consulting,Bengaluru,536.0,21.0,1.0,2.0
Hester Biosciences,3.5,129.0,Biotechnology,Ahmedabad,565.0,6.0,4.0,7.0
Maharishi Ayurveda Products,3.6,129.0,Pharma,Noida,456.0,3.0,14.0,1.0
A2z Infra Engineering,3.6,130.0,Engineering & Construction,Gurugram,89.0,1.0,0.0,0.0
KSK Mahanadi Power Company,3.9,129.0,Power,Bilaspur,541.0,5.0,0.0,11.0
Insighte,3.9,129.0,Healthcare,Bengaluru,58.0,18.0,1.0,4.0
Merck Specialities,4.2,129.0,Pharma,Bengaluru,527.0,6.0,0.0,7.0
Ageis,3.7,129.0,Emerging Technologies,Bengaluru,533.0,19.0,0.0,19.0
